price_per_sqft,location,num_res_price_lv_3,num_res_price_lv_4,Starbucks,Whole Foods,Movie Theater,Equinox
2333.3333333333335,"(40.7616, -73.9761913)",7,1,10,0,2,2
396.8253968253968,"(40.8454501, -73.8209766)",0,0,0,0,0,0
278.70680044593087,"(40.7905714, -73.9753392)",1,0,2,1,1,1
714.2857142857143,"(40.5731273, -74.089182)",0,0,0,0,0,0
503.157240260863,"(40.5595612, -73.9147409)",0,0,0,0,0,0
200.0,"(40.8423705, -73.9234444)",0,0,0,0,0,0
384.12095048122296,"(40.6590909, -73.8451972)",1,0,0,0,0,0
301.7112114030107,"(40.688533, -73.796529)",0,0,0,0,0,0
301.7112114030107,"(40.688533, -73.796529)",0,0,0,0,0,0
301.7112114030107,"(40.688533, -73.796529)",0,0,0,0,0,0
301.7112114030107,"(40.688533, -73.796529)",0,0,0,0,0,0
301.7112114030107,"(40.688533, -73.796529)",0,0,0,0,0,0
301.7112114030107,"(40.688533, -73.796529)",0,0,0,0,0,0
301.7112114030107,"(40.688533, -73.796529)",0,0,0,0,0,0
301.7112114030107,"(40.688533, -73.796529)",0,0,0,0,0,0
183.1322956752547,"(40.5950021, -73.7577376)",0,0,0,0,0,0
114.45797094196156,"(40.5997081, -73.9344974)",0,0,0,0,0,0
289.6613190730838,"(40.6968706, -73.7390395)",0,0,0,0,0,0
332.85714285714283,"(40.5397292, -74.2155251)",0,0,0,0,0,0
634.695652173913,"(40.5302132, -74.1981906)",0,0,1,0,0,0
596.8253968253969,"(40.5805262, -74.0061062)",0,0,0,0,0,0
289.864428663654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
289.864428663654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
289.864428663654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
289.864428663654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
289.864428663654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
289.864428663654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
289.864428663654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
289.864428663654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
289.864428663654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
315.687540348612,"(40.7577991, -73.7159564)",0,0,0,0,1,0
315.687540348612,"(40.7577991, -73.7159564)",0,0,0,0,1,0
315.687540348612,"(40.7577991, -73.7159564)",0,0,0,0,1,0
315.687540348612,"(40.7577991, -73.7159564)",0,0,0,0,1,0
315.687540348612,"(40.7577991, -73.7159564)",0,0,0,0,1,0
315.687540348612,"(40.7577991, -73.7159564)",0,0,0,0,1,0
315.687540348612,"(40.7577991, -73.7159564)",0,0,0,0,1,0
315.687540348612,"(40.7577991, -73.7159564)",0,0,0,0,1,0
315.687540348612,"(40.7577991, -73.7159564)",0,0,0,0,1,0
273.74301675977654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
273.74301675977654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
273.74301675977654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
273.74301675977654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
273.74301675977654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
273.74301675977654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
273.74301675977654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
273.74301675977654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
273.74301675977654,"(40.7577991, -73.7159564)",0,0,0,0,1,0
522.2222222222222,"(40.57372, -73.8577786)",0,0,0,0,0,0
1259.037680361577,"(40.7336687, -74.000518)",2,1,2,0,2,2
455.542724349007,"(40.657686, -73.8489131)",1,0,0,0,0,0
1000.0,"(40.7086444, -74.0161953)",3,1,3,1,0,2
6867.478256517694,"(40.6948972, -73.9925741)",0,0,4,0,0,1
336.0134405376215,"(40.5861193, -74.1075476)",1,0,1,0,0,0
859.7883597883598,"(40.7780417, -73.7739629)",0,0,1,0,1,0
583.3333333333334,"(40.8229141, -73.9460622)",0,0,2,0,0,0
251.80753607231543,"(40.7887084, -73.9700091)",1,0,2,1,0,1
352.07271861747375,"(40.6291962, -74.1518654)",1,0,0,0,0,0
281.25,"(40.610206, -73.91065)",0,0,0,0,0,0
710.016155088853,"(40.5273247, -74.1983282)",0,0,1,0,0,0
420.6962240116687,"(40.760703, -73.880887)",0,0,0,0,1,0
1268.4989429175475,"(40.6674938, -73.9832146)",0,0,2,0,0,0
572.0899470899471,"(40.765022, -73.7422005)",0,0,0,0,0,0
194.57855060133465,"(40.8159966, -73.8881001)",0,0,0,0,0,0
1724.1379310344828,"(40.7679673, -73.8246067)",0,0,0,0,0,0
499.0,"(40.515251, -74.235145)",0,0,0,0,0,0
444.5684523809524,"(40.6296431, -74.1005274)",0,0,1,0,0,0
803.6062378167642,"(40.6164182, -74.0142443)",0,0,0,0,0,0
454.76190476190476,"(40.551184, -74.1840649)",0,0,0,0,0,0
434.4824576956861,"(40.677393, -73.800094)",0,0,0,0,0,0
504.8766494549627,"(40.7668312, -73.7911175)",0,0,1,0,0,0
3779.5312795312793,"(40.7164224, -74.0101197)",6,0,7,1,3,2
572.2898547098077,"(40.7600248, -73.9653546)",1,0,8,1,3,4
504.48374439461884,"(40.5788586, -74.11209)",3,0,0,0,0,0
264.0,"(40.7127599, -73.83433)",0,0,1,0,0,0
1106.8548387096773,"(40.8679701, -73.836565)",0,0,0,0,0,0
824.9151515151515,"(40.6090909, -73.9762651)",0,0,0,0,0,0
330.6031273268801,"(40.8130775, -73.8063357)",0,0,0,0,0,0
282.60869565217394,"(40.7120703, -73.9983258)",0,0,1,0,0,0
663.8557736314932,"(40.7697773, -73.9014478)",0,0,0,0,0,0
6821.695068140909,"(40.7758194, -73.9785263)",3,0,4,0,2,1
753.3333333333334,"(40.686947, -73.9261885)",0,0,0,0,0,0
609.5121951219512,"(40.7107701, -73.8406935)",0,0,0,0,0,0
785.4864433811803,"(40.6965326, -73.9839654)",0,0,4,0,0,0
867.5914197400685,"(40.673976, -73.973535)",0,0,1,0,0,0
552.0833333333334,"(40.6137764, -74.1600305)",0,0,0,0,0,0
451.3881944444444,"(40.5803331, -74.0885167)",0,0,0,0,0,0
774.3055555555555,"(40.5993523, -74.0953882)",0,0,0,0,0,0
969.6969696969697,"(40.6222734, -73.924094)",0,0,0,0,0,0
1087.3507239486348,"(40.7252187, -73.9929764)",0,0,2,1,4,3
358.85167464114835,"(40.6738566, -73.9506085)",0,0,0,1,0,0
665.5290102389079,"(40.574103, -74.0931668)",0,0,0,0,0,0
1030.121738477654,"(40.737308, -74.0046666)",3,0,5,0,0,2
537.0370370370371,"(40.5273093, -74.1753435)",0,0,0,0,0,0
915.4040404040404,"(40.6898164, -73.9062474)",0,0,0,0,0,0
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
123.15677673355063,"(40.8968048, -73.9087471)",0,0,0,0,0,0
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
318.19315921865314,"(40.7651716, -73.9678719)",4,2,7,0,4,2
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
595.1814488982001,"(40.8109146, -73.853921)",0,0,0,0,0,0
367.2,"(40.5866482, -73.9845156)",1,0,0,0,0,0
684.5228174603175,"(40.621814, -74.1406264)",1,0,1,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
302.491103202847,"(40.7381853, -73.8581248)",0,0,0,0,0,0
1470.5882352941176,"(40.764989, -73.9655331)",4,1,5,0,4,2
698.1936227459655,"(40.784623, -73.9826586)",1,0,2,0,2,2
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
425.973287865871,"(40.583514, -73.9738903)",0,0,0,0,0,0
350.6756756756757,"(40.5939378, -74.1843153)",0,0,0,0,0,0
163.90381438888895,"(40.7855174, -73.7797613)",0,0,0,0,0,0
446.3860866736501,"(40.7455051, -74.0016003)",0,0,2,0,0,1
2509.0221687575186,"(40.747472, -73.9796788)",2,0,9,0,1,1
510.7692307692308,"(40.6351164, -74.0311609)",0,0,0,0,0,0
